#filetype=fc_ob_pairs
#mode=gaw
#fieldpair_label=CO
#fieldpair_title=CO
#fieldpair_units=ppm
#ob_field_used=CO
#fc_field_used=CO_ppm
#ob_source=airnow
#fc_expid=oper
#fc_composite=oper=oper_airnow:1999010100;mc0074=mc0074_airnow:1999010100
#fc_startdate=2020-11-01 00:00:00
#fc_enddate=2020-11-30 00:00:00
#fc_start_hrs=00
#fc_ranges=3,6,9,12,15,18,21,24
#fc_range_premeaning_bins=n/a
#fc_ranges_postaverage=3,6,9,12,15,18,21,24
#fc_startdate_actual=2020-11-01 00:00:00
#fc_enddate_actual=2020-11-30 00:00:00
#fc_start_hrs_actual=00
#fc_ranges_actual=3,6,9,12,15,18,21,24
#fc_dayskip=0
#fc_refdate=n/a
#fc_ranges_remapped=0
#premeaning_period=0
#sites=<ALL_WITH_DATA>
#sites_actual=000090120,000090121,000090222,000090228,000101005,020200018,020900034,040130019,040131003,040133002,040134003,040134004,040134011,040134020,040139997,060010009,060010011,060010012,060010013,060010015,060070008,060130002,060131002,060131004,060190011,060195001,060250005,060270002,060292012,060370002,060370016,060370113,060371103,060371201,060371302,060371602,060371701,060372005,060375005,060376012,060410001,060531003,060550004,060590007,060590008,060592022,060595001,060655001,060658001,060658005,060659001,060670006,060670015,060710026,060711004,060712002,060719004,060750005,060771002,060811001,060831008,060850005,060850006,060950004,060970004,060990005,080013001,080310002,080310026,080310027,080410015,080677001,080691004,081230009,090030025,090050005,090090027,100032004,110010051,113490352005,113490354002,120110034,120110035,120310108,120570113,120864002,120952002,121290001,130890002,131210056,150030010,150031001,160010010,160010014,170199991,180970078,180970087,181630022,191630015,211110067,211110075,230031100,240053001,240230002,240270006,240330030,250250042,250250044,250270023,260810020,261630001,261630093,261630098,261630099,270031002,270370480,270530954,270530962,280490020,290950042,295100085,295100094,300310017,310550019,310550056,320030540,320030561,320031501,320311005,330115001,330150018,340030010,340070002,340130003,340390003,340390004,350010023,350010029,370630099,371830014,371830021,380150003,390350060,390490038,390610040,390610048,391351001,400019009,401090097,401091037,401431127,410510080,410670005,421010048,421010075,421010076,440070030,440071010,450790007,470090101,484800090073,484800150584,490353006,490353010,490494001,500070007,500070014,500210002,510130020,510870014,511611004,516500008,517100024,530090013,530330030,530330080,550270001,550790056,560090010,560210100,800020014,800090023,800090034,800090043,800090072,800090101,800090133,800090171,80011G001,80011G005,80011G008,80011G010,80011G012,80011G013,800150131,800150201,800150333,800150571,800150581,800150991,800151041,800151042,CC0050109,CC0050128,CC0050129,CC0050135
#nsites_actual=206
#area_shortname=global
#area_title=Global
#area=-90,-180,90,180
#missing_data_indicator=-9999
#source_dir=/home/na/nal/ver0D/9.5.2
#site_weighting=none
#voronoi_maxr=n/a
#column_titles=validity_time,forecast_range,site_id,lat,lon,fc,ob
20201101 06:00,6.00000,113490354002,40.66284,-111.9018,0.32822953,0.70000001
20201101 06:00,6.00000,120110034,26.05405,-80.25761,0.12511911,0.13000000
20201101 06:00,6.00000,120110035,26.13126,-80.16785,0.12047159,0.32666666
20201101 06:00,6.00000,120310108,30.26281,-81.60683,0.11213703,0.50000000
20201101 06:00,6.00000,120570113,27.95513,-82.46953,0.11580554,0.31666667
20201101 06:00,6.00000,120864002,25.79833,-80.21028,0.11140134,0.20000000
20201101 06:00,6.00000,120952002,28.59970,-81.36280,0.11406451,0.20000000
20201101 06:00,6.00000,121290001,30.08420,-84.16170,0.15656964,0.16333333
20201101 06:00,6.00000,130890002,33.69060,-84.27310,0.16503085,0.18666667
20201101 06:00,6.00000,131210056,33.77832,-84.39142,0.17027657,0.65000001
20201101 06:00,6.00000,150030010,21.32360,-158.0886,0.068530140,0.21333333
20201101 06:00,6.00000,150031001,21.31030,-157.8581,0.070564935,0.33333334
20201101 06:00,6.00000,160010010,43.60070,-116.3479,0.24890360,0.28333333
20201101 06:00,6.00000,160010014,43.61638,-116.2038,0.24022112,0.63333335
20201101 06:00,6.00000,170199991,40.05190,-88.37240,0.099785631,0.043333333
20201101 06:00,6.00000,180970078,39.81080,-86.11470,0.13093780,0.24500000
20201101 06:00,6.00000,180970087,39.78793,-86.13088,0.13074645,0.41499999
20201101 06:00,6.00000,181630022,37.97722,-87.59639,0.11520794,0.039999999
20201101 06:00,6.00000,191630015,41.53000,-90.58750,0.10524840,0.12666666
20201101 06:00,6.00000,211110067,38.22860,-85.65440,0.13454365,0.14666667
20201101 06:00,6.00000,211110075,38.19350,-85.71210,0.13469509,0.30333333
20201101 06:00,6.00000,230031100,46.69640,-68.03310,0.14484185,0.12000000
20201101 06:00,6.00000,240053001,39.31083,-76.47444,0.15593470,0.10000000
20201101 06:00,6.00000,240230002,39.70580,-79.01190,0.16471766,0.10000000
20201101 06:00,6.00000,240270006,39.14320,-76.84619,0.16421585,0.29333333
20201101 06:00,6.00000,240330030,39.05530,-76.87830,0.16231388,0.11666666
20201101 06:00,6.00000,250250042,42.32940,-71.08250,0.16542745,0.86333332
20201101 06:00,6.00000,250250044,42.32520,-71.05605,0.16182040,0.70333332
20201101 06:00,6.00000,250270023,42.26390,-71.79470,0.17695562,0.58333331
20201101 06:00,6.00000,260810020,42.98470,-85.67110,0.11879510,0.0000000
20201101 06:00,6.00000,261630001,42.22830,-83.20920,0.15985449,0.0000000
20201101 06:00,6.00000,261630093,42.38599,-83.26632,0.16235902,0.40000001
20201101 06:00,6.00000,261630098,42.31216,-83.09194,0.16105196,0.20000000
20201101 06:00,6.00000,261630099,42.29582,-83.12943,0.16108728,0.30000001
20201101 06:00,6.00000,270031002,45.14250,-93.21390,0.11690344,0.14333334
20201101 06:00,6.00000,270370480,44.70612,-93.28580,0.11450941,0.16333333
20201101 06:00,6.00000,270530954,44.97900,-93.27370,0.11614738,0.30333333
20201101 06:00,6.00000,270530962,44.96530,-93.25510,0.11620911,0.37333333
20201101 06:00,6.00000,280490020,32.32911,-90.18272,0.14392475,1.3100000
20201101 06:00,6.00000,290950042,39.04791,-94.45052,0.10167727,0.15666667
20201101 06:00,6.00000,295100085,38.65645,-90.19855,0.10781732,0.19333333
20201101 06:00,6.00000,295100094,38.63106,-90.28114,0.10790387,0.21333334
20201101 06:00,6.00000,300310017,44.65701,-111.0896,0.11333464,0.20999999
20201101 06:00,6.00000,310550019,41.24740,-95.97310,0.099586876,0.12000000
20201101 06:00,6.00000,310550056,41.25948,-96.03471,0.099388136,0.37666667
20201101 06:00,6.00000,320030540,36.14188,-115.0787,0.34633692,1.6666667
20201101 06:00,6.00000,320030561,36.16396,-115.1139,0.32016549,1.8000000
20201101 06:00,6.00000,320031501,36.13971,-115.1757,0.29940340,0.84000001
20201101 06:00,6.00000,320311005,39.54092,-119.7468,0.19302265,1.5000000
20201101 06:00,6.00000,330115001,42.86183,-71.87862,0.15563056,0.13666667
20201101 06:00,6.00000,330150018,42.86253,-71.38014,0.19209434,0.32000000
20201101 06:00,6.00000,340030010,40.85355,-73.96610,0.21553577,0.26666668
20201101 06:00,6.00000,340070002,39.93444,-75.12529,0.21394369,0.33333334
20201101 06:00,6.00000,340130003,40.72099,-74.19289,0.22250331,0.50666665
20201101 06:00,6.00000,340390003,40.66239,-74.21481,0.22659391,0.63333335
20201101 06:00,6.00000,340390004,40.64144,-74.20837,0.22647922,0.30000001
20201101 06:00,6.00000,350010023,35.13530,-106.5847,0.25636504,0.30000000
20201101 06:00,6.00000,350010029,35.01860,-106.6519,0.27166533,0.58333333
20201101 06:00,6.00000,370630099,35.88940,-78.87470,0.15330962,0.28000000
20201101 06:00,6.00000,371830014,35.85610,-78.57420,0.14453519,0.24999999
20201101 06:00,6.00000,371830021,35.86520,-78.81970,0.15146460,0.21500000
20201101 06:00,6.00000,380150003,46.82530,-100.7681,0.11272937,0.13666667
20201101 06:00,6.00000,390350060,41.49219,-81.67855,0.15523879,0.21000000
20201101 06:00,6.00000,390490038,40.11109,-83.06538,0.14903704,0.16666667
20201101 06:00,6.00000,390610040,39.12886,-84.50404,0.14179927,0.36333334
20201101 06:00,6.00000,390610048,39.14603,-84.53838,0.14227259,0.24666666
20201101 06:00,6.00000,391351001,39.83562,-84.72049,0.13875111,0.16000000
20201101 06:00,6.00000,401090097,35.50297,-97.57767,0.091831618,1.3666666
20201101 06:00,6.00000,401091037,35.61280,-97.47220,0.091262873,0.36666667
20201101 06:00,6.00000,401431127,36.20670,-95.97640,0.11649746,0.47000001
20201101 06:00,6.00000,410510080,45.49664,-122.6029,0.21298906,0.38000001
20201101 06:00,6.00000,410670005,45.39916,-122.7455,0.22091151,0.36333333
20201101 06:00,6.00000,421010048,39.99139,-75.08083,0.21769906,0.37666668
20201101 06:00,6.00000,421010075,40.05417,-74.98517,0.21939800,0.43000000
20201101 06:00,6.00000,421010076,39.98884,-75.20721,0.21055316,0.59666667
20201101 06:00,6.00000,440071010,41.84030,-71.36170,0.13722124,0.57666667
20201101 06:00,6.00000,450790007,34.09390,-80.96220,0.14840327,0.060000000
20201101 06:00,6.00000,470090101,35.63220,-83.94220,0.15704695,0.13500000
20201101 06:00,6.00000,484800090073,19.35020,-99.15710,1.7639311,0.65000001
20201101 06:00,6.00000,484800150584,19.45250,-99.08600,2.3735007,0.56666668
20201101 06:00,6.00000,490353006,40.73350,-111.8717,0.28779244,0.63333335
20201101 06:00,6.00000,490353010,40.79550,-111.9309,0.29544899,0.73333333
20201101 06:00,6.00000,490494001,40.34140,-111.7136,0.25994152,0.53333334
20201101 06:00,6.00000,500070007,44.52839,-72.86897,0.16086832,0.13666666
20201101 06:00,6.00000,500070014,44.47610,-73.21030,0.16884232,0.30000001
20201101 06:00,6.00000,500210002,43.60853,-72.98246,0.16547614,0.30000001
20201101 06:00,6.00000,510130020,38.85940,-77.05890,0.16130503,0.30000001
20201101 06:00,6.00000,510870014,37.55652,-77.40027,0.16431880,0.32333334
20201101 06:00,6.00000,511611004,37.28560,-79.88420,0.17708840,0.23333334
20201101 06:00,6.00000,516500008,37.10368,-76.38695,0.13958292,0.86666665
20201101 06:00,6.00000,517100024,36.85555,-76.30135,0.16216552,0.53333334
20201101 06:00,6.00000,530090013,48.28670,-124.6203,0.21092099,0.12666666
20201101 06:00,6.00000,530330030,47.59722,-122.3197,0.24999847,0.28666667
20201101 06:00,6.00000,530330080,47.56824,-122.3086,0.25377266,0.25666667
20201101 06:00,6.00000,550270001,43.46611,-88.62111,0.11815130,0.15666667
20201101 06:00,6.00000,550790056,42.93257,-87.93434,0.11395909,0.12000000
20201101 06:00,6.00000,560090010,43.10000,-105.5000,0.13663340,0.086666668
20201101 06:00,6.00000,560210100,41.18222,-104.7783,0.11624033,0.076666668
20201101 06:00,6.00000,800090023,19.46840,-99.16970,1.8043916,0.76666667
20201101 06:00,6.00000,800090034,19.30440,-99.07380,2.1519879,0.70000001
20201101 06:00,6.00000,800090072,19.36070,-99.07380,2.2685762,0.63333335
20201101 06:00,6.00000,800090101,19.32510,-99.20410,1.4773188,0.66666667
20201101 06:00,6.00000,800090133,19.24640,-99.01000,2.3250668,0.69999999
20201101 06:00,6.00000,800090171,19.42460,-99.11950,2.0965985,1.0333333
20201101 06:00,6.00000,80011G005,20.65794,-101.3492,0.14496640,0.69000000
20201101 06:00,6.00000,80011G008,20.57856,-101.1989,0.13962844,0.86666667
20201101 06:00,6.00000,80011G012,20.56523,-101.1882,0.13961535,3.0549999
20201101 06:00,6.00000,800150131,19.57700,-99.25420,0.96801335,0.60000002
20201101 06:00,6.00000,800150201,19.65820,-99.09650,1.3593063,0.56666667
20201101 06:00,6.00000,800150333,19.53290,-99.03030,2.5622546,0.55000001
20201101 06:00,6.00000,800150571,19.48240,-99.24350,1.2770505,0.53333334
20201101 06:00,6.00000,800150581,19.39190,-99.02810,2.6201816,0.79999999
20201101 06:00,6.00000,800150991,19.46040,-98.90280,2.4987014,0.53333334
20201101 06:00,6.00000,800151041,19.52900,-99.20450,1.4304970,0.50000001
20201101 06:00,6.00000,800151042,19.53470,-99.11770,1.9767750,0.23333334
20201101 06:00,6.00000,CC0050109,45.50265,-73.66391,0.18906585,0.18333333
20201101 06:00,6.00000,CC0050128,45.46830,-73.74119,0.18903809,0.16333333
20201101 06:00,6.00000,CC0050129,45.65172,-73.57390,0.19312215,0.18000001
20201101 06:00,6.00000,CC0050135,45.59333,-73.63733,0.19262492,0.17333334
20201101 09:00,9.00000,000090120,53.50280,-113.6111,0.13687718,0.10000000
20201101 09:00,9.00000,000090121,53.54720,-113.3681,0.13662172,0.66666667
20201101 09:00,9.00000,000090222,51.08140,-114.1403,0.31714632,0.23499999
20201101 09:00,9.00000,000090228,51.04761,-114.0752,0.33188900,0.42000000
20201101 09:00,9.00000,000101005,49.02151,-122.3266,0.27108623,0.13000000
20201101 09:00,9.00000,040130019,33.48380,-112.1426,0.28100005,1.8000000
20201101 09:00,9.00000,040131003,33.41050,-111.8651,0.24368760,0.53333334
20201101 09:00,9.00000,040133002,33.45790,-112.0460,0.29517618,1.8000000
20201101 09:00,9.00000,040134003,33.40330,-112.0731,0.28304574,0.83333333
20201101 09:00,9.00000,040134004,33.29900,-111.8843,0.25523814,0.86666665
20201101 09:00,9.00000,040134011,33.37000,-112.6207,0.14238994,0.40000001
20201101 09:00,9.00000,040134020,33.46181,-112.1280,0.27977301,2.4666666
20201101 09:00,9.00000,040139997,33.50360,-112.0950,0.29212760,1.4933333
20201101 09:00,9.00000,060010009,37.74306,-122.1699,0.74944405,0.65999999
20201101 09:00,9.00000,060010011,37.81480,-122.2824,0.51036684,1.1733333
20201101 09:00,9.00000,060010012,37.79362,-122.2634,0.55259156,0.73666666
20201101 09:00,9.00000,060010013,37.86477,-122.3027,0.46094789,0.56000000
20201101 09:00,9.00000,060010015,37.70122,-121.9030,0.68280036,0.66000000
20201101 09:00,9.00000,060070008,39.76168,-121.8405,0.19188316,0.51333334
20201101 09:00,9.00000,060130002,37.93830,-122.0250,0.67849018,0.51500000
20201101 09:00,9.00000,060131002,38.00631,-121.6419,0.44957313,0.69333333
20201101 09:00,9.00000,060131004,37.96040,-122.3571,0.37007374,0.92500001
20201101 09:00,9.00000,060190011,36.78538,-119.7732,0.38197900,1.3566667
20201101 09:00,9.00000,060195001,36.81920,-119.7164,0.38142170,0.80333332
20201101 09:00,9.00000,060250005,32.67618,-115.4831,0.25936225,0.20666667
20201101 09:00,9.00000,060270002,37.36070,-118.3308,0.093445181,0.079999998
20201101 09:00,9.00000,060292012,35.33130,-119.0000,0.30502200,0.68000001
20201101 09:00,9.00000,060370002,34.13647,-117.9240,0.38888105,1.0133333
20201101 09:00,9.00000,060370016,34.14390,-117.8508,0.34792205,0.22000000
20201101 09:00,9.00000,060370113,34.05110,-118.4564,0.95935344,0.80666667
20201101 09:00,9.00000,060371201,34.19920,-118.5331,0.57593962,1.2966667
20201101 09:00,9.00000,060371302,33.90140,-118.2050,1.2619030,0.95666669
20201101 09:00,9.00000,060371602,34.01028,-118.0685,0.82441307,1.0233333
20201101 09:00,9.00000,060371701,34.06670,-117.7506,0.44486075,0.90666668
20201101 09:00,9.00000,060372005,34.13263,-118.1271,0.54861414,0.72000001
20201101 09:00,9.00000,060375005,33.95507,-118.4305,1.2463539,0.91000001
20201101 09:00,9.00000,060376012,34.38330,-118.5283,0.34052670,0.21000000
20201101 09:00,9.00000,060410001,37.97220,-122.5189,0.20387874,0.47333332
20201101 09:00,9.00000,060531003,36.69426,-121.6233,0.30622001,0.13333334
20201101 09:00,9.00000,060550004,38.27885,-122.2750,0.33990682,0.46500000
20201101 09:00,9.00000,060590007,33.83059,-117.9385,0.85905914,0.54666668
20201101 09:00,9.00000,060590008,33.81931,-117.9188,0.81643155,0.82333336
20201101 09:00,9.00000,060592022,33.62999,-117.6759,0.45432849,0.42333333
20201101 09:00,9.00000,060595001,33.92506,-117.9526,0.92762886,0.91666665
20201101 09:00,9.00000,060655001,33.85260,-116.5410,0.16615083,0.22333333
20201101 09:00,9.00000,060658001,33.99945,-117.4158,0.33954376,1.1900000
20201101 09:00,9.00000,060658005,33.99639,-117.4925,0.37530424,1.1933333
20201101 09:00,9.00000,060659001,33.67654,-117.3310,0.29892774,0.58000000
20201101 09:00,9.00000,060670006,38.61380,-121.3680,0.36409847,0.96666668
20201101 09:00,9.00000,060670015,38.59333,-121.5037,0.33772819,0.79999999
20201101 09:00,9.00000,060710026,34.06812,-117.5258,0.32646200,0.72333334
20201101 09:00,9.00000,060711004,34.10366,-117.6291,0.32441308,0.58333332
20201101 09:00,9.00000,060712002,34.10013,-117.4920,0.29085856,0.85000000
20201101 09:00,9.00000,060719004,34.10668,-117.2741,0.24190710,1.2966667
20201101 09:00,9.00000,060750005,37.76580,-122.3978,0.30591825,0.80666665
20201101 09:00,9.00000,060771002,37.95075,-121.2690,0.51350531,0.63666668
20201101 09:00,9.00000,060811001,37.48280,-122.2022,0.63380450,0.58333334
20201101 09:00,9.00000,060831008,34.94287,-120.4356,0.26119889,0.15333334
20201101 09:00,9.00000,060850005,37.34830,-121.8947,0.55178317,1.4250000
20201101 09:00,9.00000,060850006,37.33820,-121.8499,0.49271417,1.7966667
20201101 09:00,9.00000,060950004,38.10251,-122.2380,0.43445673,1.4000000
20201101 09:00,9.00000,060970004,38.40377,-122.8183,0.27566488,0.31999999
20201101 09:00,9.00000,060990005,37.64217,-120.9942,0.40057262,0.71333335
20201101 09:00,9.00000,080013001,39.83920,-104.9489,0.34020246,0.68666667
20201101 09:00,9.00000,080310002,39.75110,-104.9872,0.27955993,0.35666667
20201101 09:00,9.00000,080310026,39.77940,-105.0052,0.28121274,0.83000000
20201101 09:00,9.00000,080310027,39.73214,-105.0153,0.25868577,0.76666665
20201101 09:00,9.00000,080410015,38.83089,-104.8392,0.089148870,0.24666666
20201101 09:00,9.00000,080677001,37.13678,-107.6286,0.28370062,1.2400000
20201101 09:00,9.00000,080691004,40.57640,-105.0794,0.14319986,0.20000000
20201101 09:00,9.00000,081230009,40.38610,-104.7367,0.23996748,0.28666667
20201101 09:00,9.00000,090030025,41.77144,-72.67992,0.19888147,0.66000000
20201101 09:00,9.00000,090050005,41.83310,-73.30330,0.17712294,0.16666667
20201101 09:00,9.00000,090090027,41.30129,-72.90269,0.20578457,0.50999999
20201101 09:00,9.00000,100032004,39.73940,-75.55810,0.15084407,0.23000000
20201101 09:00,9.00000,110010051,38.89475,-76.95343,0.15287535,0.22666666
20201101 09:00,9.00000,113490352005,40.59806,-111.8942,0.31399827,0.20000000
20201101 09:00,9.00000,113490354002,40.66284,-111.9018,0.30324759,0.26666668
20201101 09:00,9.00000,120110034,26.05405,-80.25761,0.12415649,0.15333334
20201101 09:00,9.00000,120110035,26.13126,-80.16785,0.11993744,0.31000000
20201101 09:00,9.00000,120310108,30.26281,-81.60683,0.11172839,0.53333334
20201101 09:00,9.00000,120570113,27.95513,-82.46953,0.11548261,0.17666667
20201101 09:00,9.00000,120864002,25.79833,-80.21028,0.10988538,0.20000000
20201101 09:00,9.00000,120952002,28.59970,-81.36280,0.11567683,0.20000000
20201101 09:00,9.00000,121290001,30.08420,-84.16170,0.15071262,0.17000000
20201101 09:00,9.00000,130890002,33.69060,-84.27310,0.16378893,0.18000001
20201101 09:00,9.00000,131210056,33.77832,-84.39142,0.16834574,0.40000001
20201101 09:00,9.00000,150030010,21.32360,-158.0886,0.068570773,0.20333333
20201101 09:00,9.00000,150031001,21.31030,-157.8581,0.070261068,0.33333334
20201101 09:00,9.00000,160010010,43.60070,-116.3479,0.21823124,0.18000000
20201101 09:00,9.00000,160010014,43.61638,-116.2038,0.20087416,0.63333333
20201101 09:00,9.00000,170199991,40.05190,-88.37240,0.10263563,0.043333332
20201101 09:00,9.00000,180970078,39.81080,-86.11470,0.10333492,0.20333333
20201101 09:00,9.00000,180970087,39.78793,-86.13088,0.10313370,0.37333333
20201101 09:00,9.00000,181630022,37.97722,-87.59639,0.092327503,0.023333333
20201101 09:00,9.00000,191630015,41.53000,-90.58750,0.10018244,0.13000000
20201101 09:00,9.00000,211110067,38.22860,-85.65440,0.12604456,0.083333336
20201101 09:00,9.00000,211110075,38.19350,-85.71210,0.12545051,0.22666667
20201101 09:00,9.00000,230031100,46.69640,-68.03310,0.14281994,0.12666666
20201101 09:00,9.00000,240053001,39.31083,-76.47444,0.14894355,0.10000000
20201101 09:00,9.00000,240230002,39.70580,-79.01190,0.15907913,0.10000000
20201101 09:00,9.00000,240270006,39.14320,-76.84619,0.15416721,0.22666666
20201101 09:00,9.00000,240330030,39.05530,-76.87830,0.15329473,0.12333333
20201101 09:00,9.00000,250250042,42.32940,-71.08250,0.15262002,0.70666667
20201101 09:00,9.00000,250250044,42.32520,-71.05605,0.14986016,0.64666667
20201101 09:00,9.00000,250270023,42.26390,-71.79470,0.17514242,0.57666667
20201101 09:00,9.00000,260810020,42.98470,-85.67110,0.11778362,0.0000000
20201101 09:00,9.00000,261630001,42.22830,-83.20920,0.13511776,0.0000000
20201101 09:00,9.00000,261630093,42.38599,-83.26632,0.13503622,0.33333334
20201101 09:00,9.00000,261630098,42.31216,-83.09194,0.13658453,0.26666668
20201101 09:00,9.00000,261630099,42.29582,-83.12943,0.13639269,0.30000001
20201101 09:00,9.00000,270031002,45.14250,-93.21390,0.11398224,0.14000000
20201101 09:00,9.00000,270370480,44.70612,-93.28580,0.11471402,0.15333334
20201101 09:00,9.00000,270530954,44.97900,-93.27370,0.11440457,0.21666666
20201101 09:00,9.00000,270530962,44.96530,-93.25510,0.11446224,0.35000000
20201101 09:00,9.00000,280490020,32.32911,-90.18272,0.13318490,0.41999999
20201101 09:00,9.00000,290950042,39.04791,-94.45052,0.10135461,0.13500000
20201101 09:00,9.00000,295100085,38.65645,-90.19855,0.10449130,0.13500000
20201101 09:00,9.00000,295100094,38.63106,-90.28114,0.10466332,0.15000001
20201101 09:00,9.00000,300310017,44.65701,-111.0896,0.10767544,0.17000000
20201101 09:00,9.00000,310550019,41.24740,-95.97310,0.10226623,0.12000000
20201101 09:00,9.00000,310550056,41.25948,-96.03471,0.10215153,0.37000000
20201101 09:00,9.00000,320030540,36.14188,-115.0787,0.28890209,1.4566667
20201101 09:00,9.00000,320030561,36.16396,-115.1139,0.26005169,1.4766666
20201101 09:00,9.00000,320031501,36.13971,-115.1757,0.24708389,0.65333333
20201101 09:00,9.00000,320311005,39.54092,-119.7468,0.18040114,1.1666667
20201101 09:00,9.00000,330115001,42.86183,-71.87862,0.15740524,0.13333333
20201101 09:00,9.00000,330150018,42.86253,-71.38014,0.18106975,0.29000000
20201101 09:00,9.00000,340030010,40.85355,-73.96610,0.18025865,0.20000000
20201101 09:00,9.00000,340070002,39.93444,-75.12529,0.17151966,0.30000001
20201101 09:00,9.00000,340130003,40.72099,-74.19289,0.18650492,0.50500000
20201101 09:00,9.00000,340390003,40.66239,-74.21481,0.18991580,0.50000001
20201101 09:00,9.00000,340390004,40.64144,-74.20837,0.19056284,0.20000000
20201101 09:00,9.00000,350010023,35.13530,-106.5847,0.19317414,0.036666666
20201101 09:00,9.00000,350010029,35.01860,-106.6519,0.22006845,0.055000000
20201101 09:00,9.00000,370630099,35.88940,-78.87470,0.15088727,0.23000000
20201101 09:00,9.00000,371830014,35.85610,-78.57420,0.14492131,0.21333333
20201101 09:00,9.00000,371830021,35.86520,-78.81970,0.14989573,0.21333333
20201101 09:00,9.00000,380150003,46.82530,-100.7681,0.11374542,0.16333333
20201101 09:00,9.00000,390350060,41.49219,-81.67855,0.14420651,0.12333333
20201101 09:00,9.00000,390490038,40.11109,-83.06538,0.13433282,0.13333334
20201101 09:00,9.00000,390610040,39.12886,-84.50404,0.13161519,0.36333334
20201101 09:00,9.00000,390610048,39.14603,-84.53838,0.13136164,0.14000000
20201101 09:00,9.00000,391351001,39.83562,-84.72049,0.12244329,0.15500000
20201101 09:00,9.00000,401090097,35.50297,-97.57767,0.093837336,1.3000000
20201101 09:00,9.00000,401091037,35.61280,-97.47220,0.094491865,0.33333334
20201101 09:00,9.00000,401431127,36.20670,-95.97640,0.097301506,0.15000000
20201101 09:00,9.00000,410510080,45.49664,-122.6029,0.18584204,0.31000000
20201101 09:00,9.00000,410670005,45.39916,-122.7455,0.20618909,0.23333333
20201101 09:00,9.00000,421010048,39.99139,-75.08083,0.17250469,0.28000000
20201101 09:00,9.00000,421010075,40.05417,-74.98517,0.17272950,0.30999999
20201101 09:00,9.00000,421010076,39.98884,-75.20721,0.16941303,0.50333333
20201101 09:00,9.00000,440070030,41.82949,-71.41746,0.14055486,0.71333333
20201101 09:00,9.00000,440071010,41.84030,-71.36170,0.13808427,0.62666665
20201101 09:00,9.00000,450790007,34.09390,-80.96220,0.14538199,0.050000000
20201101 09:00,9.00000,470090101,35.63220,-83.94220,0.14994570,0.16666667
20201101 09:00,9.00000,484800090073,19.35020,-99.15710,1.9760994,0.50000001
20201101 09:00,9.00000,484800150584,19.45250,-99.08600,2.8809709,0.40000001
20201101 09:00,9.00000,490353006,40.73350,-111.8717,0.26754501,0.26666668
20201101 09:00,9.00000,490353010,40.79550,-111.9309,0.28644627,0.76666667
20201101 09:00,9.00000,490494001,40.34140,-111.7136,0.24307742,0.40000001
20201101 09:00,9.00000,500070007,44.52839,-72.86897,0.17454657,0.11000000
20201101 09:00,9.00000,500070014,44.47610,-73.21030,0.18465690,0.30000001
20201101 09:00,9.00000,500210002,43.60853,-72.98246,0.17139109,0.30000001
20201101 09:00,9.00000,510130020,38.85940,-77.05890,0.15560184,0.26666668
20201101 09:00,9.00000,510870014,37.55652,-77.40027,0.15680865,0.27333333
20201101 09:00,9.00000,511611004,37.28560,-79.88420,0.17300396,0.20000000
20201101 09:00,9.00000,516500008,37.10368,-76.38695,0.13741195,0.76666667
20201101 09:00,9.00000,517100024,36.85555,-76.30135,0.15263991,0.46666667
20201101 09:00,9.00000,530090013,48.28670,-124.6203,0.18018463,0.14666667
20201101 09:00,9.00000,530330030,47.59722,-122.3197,0.24330667,0.23666666
20201101 09:00,9.00000,530330080,47.56824,-122.3086,0.24279311,0.22666667
20201101 09:00,9.00000,550270001,43.46611,-88.62111,0.10942197,0.16000000
20201101 09:00,9.00000,550790056,42.93257,-87.93434,0.10979306,0.11500000
20201101 09:00,9.00000,560090010,43.10000,-105.5000,0.12049167,0.079999998
20201101 09:00,9.00000,560210100,41.18222,-104.7783,0.11320723,0.069999998
20201101 09:00,9.00000,800090023,19.46840,-99.16970,2.1758002,0.66666667
20201101 09:00,9.00000,800090034,19.30440,-99.07380,2.4010850,0.76666667
20201101 09:00,9.00000,800090072,19.36070,-99.07380,2.6247610,0.53333334
20201101 09:00,9.00000,800090101,19.32510,-99.20410,1.5852524,0.86666665
20201101 09:00,9.00000,800090133,19.24640,-99.01000,2.5315058,0.56666668
20201101 09:00,9.00000,800090171,19.42460,-99.11950,2.4922280,0.96666666
20201101 09:00,9.00000,80011G005,20.65794,-101.3492,0.15745822,0.51000000
20201101 09:00,9.00000,80011G008,20.57856,-101.1989,0.15935756,0.90000002
20201101 09:00,9.00000,80011G012,20.56523,-101.1882,0.16064888,3.0200000
20201101 09:00,9.00000,800150131,19.57700,-99.25420,1.1628645,0.43333334
20201101 09:00,9.00000,800150201,19.65820,-99.09650,1.6662104,0.40000001
20201101 09:00,9.00000,800150333,19.53290,-99.03030,3.1800130,0.30000001
20201101 09:00,9.00000,800150571,19.48240,-99.24350,1.5193573,0.36666667
20201101 09:00,9.00000,800150581,19.39190,-99.02810,3.1116321,0.50000000
20201101 09:00,9.00000,800150991,19.46040,-98.90280,3.0448543,0.50000001
20201101 09:00,9.00000,800151041,19.52900,-99.20450,1.7375809,0.36666667
20201101 09:00,9.00000,800151042,19.53470,-99.11770,2.4346273,0.50000000
20201101 09:00,9.00000,CC0050109,45.50265,-73.66391,0.18216065,0.17000000
20201101 09:00,9.00000,CC0050128,45.46830,-73.74119,0.18028066,0.17000000
